DATE,T2M_MAX,T2M_MIN,RH2M,HEAT_INDEX,RISK_LEVEL,HEATWAVE,YEAR,HI_3DAY_AVG,WARNING_LEVEL,T_F,HEAT_INDEX_F
2013-01-01,30.46,16.63,71.43,36.57410236360321,Normal,False,2013,,NO ALERT,86.828,97.83338425448578
2013-01-02,31.08,14.46,65.29,36.43000009174886,Normal,False,2013,,NO ALERT,87.94399999999999,97.57400016514795
2013-01-03,31.59,14.81,62.49,36.84992696002925,Normal,False,2013,36.61800980512711,YELLOW ALERT,88.862,98.32986852805266
2013-01-04,31.05,17.07,68.6,37.31202334169028,Normal,False,2013,36.863983464489465,YELLOW ALERT,87.89,99.1616420150425
2013-01-05,31.29,16.89,68.15,37.80642689186064,Normal,False,2013,37.322792397860056,YELLOW ALERT,88.322,100.05156840534916
2013-01-06,31.02,17.75,68.67,37.25443964306334,Normal,False,2013,37.45762995887142,YELLOW ALERT,87.836,99.05799135751401
2013-01-07,30.41,16.81,68.93,35.77587055319731,Normal,False,2013,36.94557902937376,YELLOW ALERT,86.738,96.39656699575515
2013-01-08,31.15,14.48,62.65,35.86579872316173,Normal,False,2013,36.29870297314079,YELLOW ALERT,88.07,96.55843770169112
2013-01-09,29.22,14.94,68.64,32.94876377708528,Normal,False,2013,34.863477684481445,YELLOW ALERT,84.596,91.30777479875351
2013-01-10,28.79,15.46,67.26,31.80821965154611,Normal,False,2013,33.54092738393104,YELLOW ALERT,83.822,89.254795372783
2013-01-11,29.06,13.18,65.8,32.095197168601274,Normal,False,2013,32.28406019907756,YELLOW ALERT,84.30799999999999,89.77135490348229
2013-01-12,29.26,13.97,66.95,32.711022637364536,Normal,False,2013,32.204813152503974,YELLOW ALERT,84.668,90.87984074725617
2013-01-13,29.89,13.41,57.79,32.20452342871508,Normal,False,2013,32.336914411560294,YELLOW ALERT,85.80199999999999,89.96814217168713
2013-01-14,30.22,13.18,49.27,31.259069646186656,Normal,False,2013,32.058205237422094,YELLOW ALERT,86.396,88.26632536313598
2013-01-15,30.42,13.14,56.21,32.851754699000516,Normal,False,2013,32.105115924634084,YELLOW ALERT,86.756,91.13315845820094
2013-01-16,29.54,12.56,65.06,32.925812540830634,Normal,False,2013,32.3455456286726,YELLOW ALERT,85.172,91.26646257349515
2013-01-17,29.25,14.14,63.94,32.13813251492395,Normal,False,2013,32.638566584918365,YELLOW ALERT,84.65,89.84863852686311
2013-01-18,29.74,13.21,64.19,33.16256255291677,Normal,False,2013,32.74216920289045,YELLOW ALERT,85.532,91.69261259525018
2013-01-19,29.76,15.15,63.46,33.055311257434994,Normal,False,2013,32.78533544175857,YELLOW ALERT,85.56800000000001,91.49956026338299
2013-01-20,29.82,13.86,60.14,32.51917725953184,Normal,False,2013,32.91235035662786,YELLOW ALERT,85.676,90.5345190671573
2013-01-21,29.8,14.49,59.05,32.276473860094356,Normal,False,2013,32.6169874590204,YELLOW ALERT,85.64,90.09765294816984
2013-01-22,29.5,13.41,61.44,32.16309089433691,Normal,False,2013,32.319580671321035,YELLOW ALERT,85.1,89.89356360980644
2013-01-23,29.38,14.96,59.47,31.601717625483577,Normal,False,2013,32.01376079330495,YELLOW ALERT,84.884,88.88309172587044
2013-01-24,30.49,14.01,54.69,32.672671101308026,Normal,False,2013,32.14582654037617,YELLOW ALERT,86.88199999999999,90.81080798235445
2013-01-25,29.89,14.6,58.6,32.355808499985,Normal,False,2013,32.21006574225887,YELLOW ALERT,85.80199999999999,90.24045529997301
2013-01-26,29.8,12.56,59.62,32.38321796665236,Normal,False,2013,32.470565855981796,YELLOW ALERT,85.64,90.28979233997424
2013-01-27,30.25,12.9,57.35,32.77049922149902,Normal,False,2013,32.50317522937879,YELLOW ALERT,86.45,90.98689859869823
2013-01-28,30.57,15.53,57.64,33.43041310802961,Normal,False,2013,32.861376765393665,YELLOW ALERT,87.026,92.1747435944533
2013-01-29,31.36,15.93,57.54,34.98131423210649,Normal,False,2013,33.727408853878366,YELLOW ALERT,88.44800000000001,94.9663656177917
2013-01-30,30.83,16.87,60.44,34.59443650189191,Normal,False,2013,34.33538794734267,YELLOW ALERT,87.494,94.26998570340544
2013-01-31,30.57,16.7,59.73,33.89225414242358,Normal,False,2013,34.489334958807326,YELLOW ALERT,87.026,93.00605745636244
2013-02-01,30.08,15.26,54.97,32.0172280969425,Normal,False,2013,33.501306247086,YELLOW ALERT,86.14399999999999,89.63101057449651
2013-02-02,30.05,11.43,53.39,31.686950378144825,Normal,False,2013,32.532144205836964,YELLOW ALERT,86.09,89.03651068066068
2013-02-03,30.64,12.15,50.75,32.169873390248064,Normal,False,2013,31.95801728844513,NO ALERT,87.152,89.90577210244652
2013-02-04,32.24,12.12,53.02,35.596308478202765,Normal,False,2013,33.151044082198545,YELLOW ALERT,90.03200000000001,96.07335526076498
2013-02-05,32.42,16.71,63.34,39.19935583133642,Normal,False,2013,35.65517923326241,YELLOW ALERT,90.35600000000001,102.55884049640555
2013-02-06,32.02,18.48,59.33,36.91919093082115,Normal,False,2013,37.23828508012011,YELLOW ALERT,89.636,98.45454367547808
2013-02-07,33.76,17.33,51.29,38.29735975296556,Normal,False,2013,38.138635505041044,YELLOW ALERT,92.768,100.93524755533801
2013-02-08,33.93,17.39,50.48,38.400890865920964,Normal,False,2013,37.872480516569226,YELLOW ALERT,93.074,101.12160355865774
2013-02-09,32.56,17.37,50.5,35.55349761428608,Normal,False,2013,37.41724941105753,YELLOW ALERT,90.608,95.99629570571494
2013-02-10,31.85,17.29,60.04,36.73805159643876,Normal,False,2013,36.897480025548596,YELLOW ALERT,89.33000000000001,98.12849287358976
2013-02-11,31.05,17.27,60.83,35.16268135490817,Normal,False,2013,35.818076855211004,YELLOW ALERT,87.89,95.29282643883471
2013-02-12,32.02,17.28,57.38,36.34769223484734,Normal,False,2013,36.08280839539808,YELLOW ALERT,89.636,97.42584602272521
2013-02-13,30.69,16.39,55.91,33.28543424176496,Normal,False,2013,34.93193594384015,YELLOW ALERT,87.242,91.91378163517693
2013-02-14,30.2,19.04,65.38,34.40662768529555,Normal,False,2013,34.67991805396928,YELLOW ALERT,86.36,93.931929833532
2013-02-15,27.95,19.32,76.43,31.448833981927578,Normal,False,2013,33.04696530299603,YELLOW ALERT,82.31,88.60790116746963
2013-02-16,30.2,17.95,74.16,36.622800401435704,Normal,False,2013,34.15942068955294,YELLOW ALERT,86.36,97.92104072258427
2013-02-17,30.97,19.53,70.11,37.551224349038904,Normal,False,2013,35.20761957746739,YELLOW ALERT,87.74600000000001,99.59220382827002
2013-02-18,29.48,17.93,73.01,34.460169215201894,Normal,False,2013,36.211397988558836,YELLOW ALERT,85.064,94.02830458736341
2013-02-19,30.82,18.05,63.13,35.24297521979411,Normal,False,2013,35.75145626134496,YELLOW ALERT,87.476,95.4373553956294
2013-02-20,31.41,16.26,63.63,36.752428962488224,Normal,False,2013,35.48519113249474,YELLOW ALERT,88.538,98.15437213247881
2013-02-21,31.46,14.84,61.8,36.3449640806449,Normal,False,2013,36.11345608764241,YELLOW ALERT,88.628,97.42093534516081
2013-02-22,31.17,15.48,62.63,35.906291680874304,Normal,False,2013,36.33456157466914,YELLOW ALERT,88.10600000000001,96.63132502557374
2013-02-23,31.96,14.69,55.87,35.79457847738125,Normal,False,2013,36.01527807963348,YELLOW ALERT,89.52799999999999,96.43024125928625
2013-02-24,32.29,12.57,47.76,34.35313904378763,Normal,False,2013,35.351336400681056,YELLOW ALERT,90.122,93.83565027881772
2013-02-25,32.52,13.31,34.3,32.034197406185186,Normal,False,2013,34.06063830911802,YELLOW ALERT,90.536,89.66155533113333
2013-02-26,32.71,15.01,37.13,32.77690133254089,Normal,False,2013,33.05474592750457,YELLOW ALERT,90.878,90.9984223985736
2013-02-27,33.18,14.85,37.1,33.45750990747714,Normal,False,2013,32.75620288206773,YELLOW ALERT,91.724,92.22351783345884
2013-02-28,33.53,14.98,45.06,35.92949081200694,Normal,False,2013,34.05463401734165,YELLOW ALERT,92.354,96.67308346161249
2013-03-01,33.74,15.81,35.55,33.9789058090968,Normal,False,2013,34.45530217619362,YELLOW ALERT,92.732,93.16203045637424
2013-03-02,33.84,16.25,36.77,34.395431701868795,Normal,False,2013,34.767942774324176,YELLOW ALERT,92.912,93.91177706336383
2013-03-03,34.15,15.68,37.0,34.94033226417555,Normal,False,2013,34.43822325838038,YELLOW ALERT,93.47,94.89259807551599
2013-03-04,34.72,14.47,38.55,36.29464797194412,Normal,False,2013,35.21013731266282,YELLOW ALERT,94.49600000000001,97.33036634949943
2013-03-05,33.37,17.67,59.92,40.446094797354675,Normal,False,2013,37.22702501115811,YELLOW ALERT,92.066,104.80297063523841
2013-03-06,32.04,19.05,69.62,40.387768815880996,Normal,False,2013,39.04283719505993,YELLOW ALERT,89.672,104.6979838685858
2013-03-07,31.6,19.91,70.64,39.47322362950982,Normal,False,2013,40.102362414248496,YELLOW ALERT,88.88000000000001,103.05180253311768
2013-03-08,31.06,19.31,63.89,35.994399374884075,Normal,False,2013,38.61846394009163,YELLOW ALERT,87.90799999999999,96.78991887479134
2013-03-09,34.01,18.29,54.58,40.0484579495035,Normal,False,2013,38.505360317965796,YELLOW ALERT,93.21799999999999,104.08722430910629
2013-03-10,34.58,18.51,53.58,41.070063529002596,Normal,False,2013,39.037640284463386,YELLOW ALERT,94.244,105.92611435220468
2013-03-11,35.36,19.43,48.74,41.029108406799395,Normal,False,2013,40.71587662843516,YELLOW ALERT,95.648,105.85239513223891
2013-03-12,34.46,19.8,38.97,35.95463390532635,Normal,False,2013,39.35126861370944,YELLOW ALERT,94.02799999999999,96.71834102958742
2013-03-13,36.01,19.3,37.38,38.284049595166344,Normal,False,2013,38.422597302430695,YELLOW ALERT,96.818,100.91128927129941
2013-03-14,34.52,18.27,37.93,35.78378203592583,Normal,False,2013,36.67415517880617,YELLOW ALERT,94.136,96.41080766466649
2013-03-15,34.58,19.46,35.1,35.177510248027176,Normal,False,2013,36.415113959706446,YELLOW ALERT,94.244,95.31951844644892
2013-03-16,34.73,15.81,45.76,38.524498253643365,Normal,False,2013,36.49526351253212,YELLOW ALERT,94.514,101.34409685655805
2013-03-17,35.99,17.34,39.98,39.11742821365101,Normal,False,2013,37.60647890510718,YELLOW ALERT,96.78200000000001,102.41137078457182
2013-03-18,35.55,17.11,45.6,40.238801030886094,Normal,False,2013,39.29357583272682,YELLOW ALERT,95.99,104.42984185559496
2013-03-19,35.14,18.4,43.8,38.710315318954066,Normal,False,2013,39.35551485449705,YELLOW ALERT,95.252,101.67856757411732
2013-03-20,35.84,18.71,47.28,41.57033394508744,Normal,False,2013,40.1731500983092,YELLOW ALERT,96.51200000000001,106.8266011011574
2013-03-21,35.57,19.35,36.03,37.07484710261106,Normal,False,2013,39.11849878888419,YELLOW ALERT,96.026,98.7347247846999
2013-03-22,36.63,20.56,31.9,37.69307813373533,Normal,False,2013,38.77941972714461,YELLOW ALERT,97.934,99.84754064072358
2013-03-23,35.6,20.47,36.92,37.38959162985989,Normal,False,2013,37.385838955402086,YELLOW ALERT,96.08000000000001,99.3012649337478
2013-03-24,35.47,18.4,42.28,38.865209592680024,Normal,False,2013,37.98262645209174,YELLOW ALERT,95.846,101.95737726682404
2013-03-25,36.79,16.23,38.06,40.031163532854414,Normal,False,2013,38.76198825179811,YELLOW ALERT,98.22200000000001,104.05609435913794
2013-03-26,37.41,19.78,44.55,44.14858081902272,Normal,False,2013,41.01498464818572,ORANGE ALERT,99.338,111.46744547424089
2013-03-27,37.71,20.93,43.55,44.40598304123531,Normal,False,2013,42.861909131037486,ORANGE ALERT,99.878,111.93076947422355
2013-03-28,37.37,20.78,46.2,44.846669287768464,Normal,False,2013,44.46707771600882,ORANGE ALERT,99.26599999999999,112.72400471798323
2013-03-29,37.71,21.34,48.23,46.790682629229295,Normal,False,2013,45.34777831941102,ORANGE ALERT,99.878,116.22322873261274
2013-03-30,38.08,22.22,51.56,49.751205032315575,Normal,False,2013,47.12951898310445,ORANGE ALERT,100.544,121.55216905816803
2013-03-31,37.68,23.09,53.67,49.79099796893013,Normal,False,2013,48.777628543491666,ORANGE ALERT,99.824,121.62379634407424
2013-04-01,35.68,23.42,53.52,43.90655675406915,Normal,False,2013,47.81625325177162,ORANGE ALERT,96.224,111.03180215732446
2013-04-02,33.15,21.96,64.17,41.501118230638895,Normal,False,2013,45.066224317879396,ORANGE ALERT,91.66999999999999,106.70201281515001
2013-04-03,34.87,22.07,62.57,45.91438054138726,Normal,False,2013,43.77401850869844,ORANGE ALERT,94.76599999999999,114.64588497449706
2013-04-04,35.27,21.32,57.28,44.53468921458715,Normal,False,2013,43.98339599553776,ORANGE ALERT,95.486,112.16244058625686
2013-04-05,35.25,22.11,58.11,44.87435325806954,Normal,False,2013,45.107807671347985,ORANGE ALERT,95.45,112.77383586452518
2013-04-06,35.19,22.36,52.42,42.130536463334,Normal,False,2013,43.84652631199689,ORANGE ALERT,95.342,107.83496563400121
2013-04-07,36.56,22.43,47.47,43.402829648551105,Normal,False,2013,43.469239789984876,ORANGE ALERT,97.808,110.125093367392
2013-04-08,37.21,22.92,44.69,43.724548400780655,Normal,False,2013,43.085971504221924,ORANGE ALERT,98.978,110.70418712140517
2013-04-09,37.35,23.33,46.25,44.82015674909563,Normal,False,2013,43.9825115994758,ORANGE ALERT,99.23,112.67628214837214
2013-04-10,37.16,22.83,44.72,43.61673070123866,Normal,False,2013,44.053811950371646,ORANGE ALERT,98.88799999999999,110.51011526222959
2013-04-11,37.61,20.11,40.39,42.71499231270487,Normal,False,2013,43.71729325434638,ORANGE ALERT,99.69800000000001,108.88698616286877
2013-04-12,38.16,20.87,47.31,47.525300499781366,Normal,False,2013,44.6190078379083,ORANGE ALERT,100.68799999999999,117.54554089960646
2013-04-13,37.51,20.13,47.23,45.72779713692019,Normal,False,2013,45.32269664980214,ORANGE ALERT,99.518,114.31003484645633
2013-04-14,38.37,21.71,50.57,50.02829377357778,Normal,False,2013,47.76046380342644,ORANGE ALERT,101.066,122.05092879244
2013-04-15,36.81,22.98,51.4,45.97103354807268,Normal,False,2013,47.24237481952355,ORANGE ALERT,98.25800000000001,114.74786038653083
2013-04-16,37.45,24.31,36.34,40.70746192573235,Normal,False,2013,45.5689297491276,ORANGE ALERT,99.41,105.27343146631823
2013-04-17,37.7,22.36,34.29,40.421924839669686,Normal,False,2013,42.36680677115824,ORANGE ALERT,99.86,104.75946471140543
2013-04-18,37.55,21.95,37.47,41.35591323053594,Normal,False,2013,40.82843333197932,YELLOW ALERT,99.59,106.44064381496469
2013-04-19,35.57,23.02,42.47,39.13621138895965,Normal,False,2013,40.30468315305509,YELLOW ALERT,96.026,102.44518050012738
2013-04-20,33.99,23.06,49.7,38.2702576695459,Normal,False,2013,39.58746076301383,YELLOW ALERT,93.182,100.88646380518261
2013-04-21,35.36,21.64,52.35,42.53567390378865,Normal,False,2013,39.980714320764726,YELLOW ALERT,95.648,108.56421302681957
2013-04-22,35.87,22.28,49.85,42.740396650410304,Normal,False,2013,41.18210940791494,ORANGE ALERT,96.566,108.93271397073855
2013-04-23,36.54,22.38,49.89,44.48695276909275,Normal,False,2013,43.2543411077639,ORANGE ALERT,97.772,112.07651498436695
2013-04-24,34.17,23.49,54.89,40.56190089238824,Normal,False,2013,42.596416770630434,ORANGE ALERT,93.506,105.01142160629882
2013-04-25,33.35,23.62,54.43,38.42620323118175,Normal,False,2013,41.158352297554245,ORANGE ALERT,92.03,101.16716581612715
2013-04-26,36.13,23.25,49.23,43.12044403171097,Normal,False,2013,40.70284938509365,YELLOW ALERT,97.034,109.61679925707975
2013-04-27,36.94,22.31,48.05,44.644008586132,Normal,False,2013,42.06355194967491,ORANGE ALERT,98.49199999999999,112.35921545503761
2013-04-28,36.14,23.19,49.39,43.217901688610986,Normal,False,2013,43.66078476881798,ORANGE ALERT,97.05199999999999,109.79222303949977
2013-04-29,33.97,24.12,48.67,37.88776831870204,Normal,False,2013,41.916559531148344,ORANGE ALERT,93.146,100.19798297366367
2013-04-30,38.36,22.9,41.81,45.13953313864205,Normal,False,2013,42.08173438198502,ORANGE ALERT,101.048,113.25115964955569
2013-05-01,38.29,21.69,47.17,47.806336876612754,Normal,False,2013,43.61121277798561,ORANGE ALERT,100.922,118.05140637790296
2013-05-02,36.69,22.61,41.85,41.286564860570095,Normal,False,2013,44.744144958608295,ORANGE ALERT,98.042,106.31581674902617
2013-05-03,38.43,24.2,43.27,46.061462609724174,Normal,False,2013,45.051454782302336,ORANGE ALERT,101.174,114.91063269750352
2013-05-04,36.53,24.76,48.85,43.96623959609459,Normal,False,2013,43.77142235546295,ORANGE ALERT,97.75399999999999,111.13923127297025
2013-05-05,34.67,23.85,54.91,41.84219212844961,Normal,False,2013,43.95663144475612,ORANGE ALERT,94.406,107.31594583120929
2013-05-06,36.99,23.15,48.56,45.02505100057758,Normal,False,2013,43.611160908373925,ORANGE ALERT,98.58200000000001,113.04509180103963
2013-05-07,36.28,23.0,47.24,42.609340257760095,Normal,False,2013,43.15886112892909,ORANGE ALERT,97.304,108.69681246396817
2013-05-08,37.74,25.03,45.04,45.213697969377215,Normal,False,2013,44.28269640923829,ORANGE ALERT,99.932,113.38465634487899
2013-05-09,36.16,25.4,50.01,43.55160562797752,Normal,False,2013,43.791547951704935,ORANGE ALERT,97.088,110.39289013035953
2013-05-10,35.87,24.86,52.48,43.93334251459149,Normal,False,2013,44.23288203731541,ORANGE ALERT,96.566,111.08001652626467
2013-05-11,35.57,24.04,52.2,43.01338015129051,Normal,False,2013,43.499442764619836,ORANGE ALERT,96.026,109.42408427232292
2013-05-12,36.21,23.52,51.83,44.539583097843405,Normal,False,2013,43.82876858790846,ORANGE ALERT,97.178,112.17124957611813
2013-05-13,31.46,23.7,57.08,35.070966656600405,Normal,False,2013,40.87464330191144,YELLOW ALERT,88.628,95.12773998188072
2013-05-14,34.15,22.1,55.89,40.902301058232176,Normal,False,2013,40.17095027089199,YELLOW ALERT,93.47,105.62414190481792
2013-05-15,35.53,23.55,49.78,41.86501693542463,Normal,False,2013,39.2794282167524,YELLOW ALERT,95.954,107.35703048376433
2013-05-16,34.8,22.57,51.56,40.80916123369011,Normal,False,2013,41.19215974244897,ORANGE ALERT,94.64,105.45649022064221
2013-05-17,37.3,24.32,45.61,44.38241213392091,Normal,False,2013,42.35219676767854,ORANGE ALERT,99.14,111.88834184105764
2013-05-18,36.89,24.12,48.95,44.953679359370845,Normal,False,2013,43.38175090899395,ORANGE ALERT,98.402,112.91662284686751
2013-05-19,33.48,24.14,56.31,39.389550393371714,Normal,False,2013,42.90854729555449,ORANGE ALERT,92.264,102.9011907080691
2013-05-20,33.53,23.52,56.56,39.602472172773965,Normal,False,2013,41.31523397517217,ORANGE ALERT,92.354,103.28444991099313
2013-05-21,33.56,23.75,58.64,40.45380197843701,Normal,False,2013,39.81527484819423,YELLOW ALERT,92.408,104.81684356118663
2013-05-22,35.05,21.64,56.86,43.717118102871325,Normal,False,2013,41.25779741802743,ORANGE ALERT,95.09,110.69081258516839
2013-05-23,36.41,22.07,58.4,48.5536685440062,Normal,False,2013,44.24152954177151,ORANGE ALERT,97.53799999999998,119.39660337921116
2013-05-24,34.34,22.18,57.76,42.16369791462455,Normal,False,2013,44.81149485383403,ORANGE ALERT,93.81200000000001,107.89465624632419
2013-05-25,32.23,22.82,60.09,37.645658114141945,Normal,False,2013,42.7876748575909,ORANGE ALERT,90.014,99.7621846054555
2013-05-26,32.29,22.71,67.19,40.21872459110634,Normal,False,2013,40.00936020662427,YELLOW ALERT,90.122,104.39370426399141
2013-05-27,29.65,22.16,72.9,34.85985944454646,Normal,False,2013,37.57474738326491,YELLOW ALERT,85.36999999999999,94.74774700018362
2013-05-28,28.7,21.13,73.93,32.76990075977135,Normal,False,2013,35.949494931808054,YELLOW ALERT,83.66,90.98582136758844
2013-05-29,31.43,21.05,71.71,39.34626395573464,Normal,False,2013,35.65867472001748,YELLOW ALERT,88.574,102.82327512032235
2013-05-30,29.35,20.56,77.89,35.23385864718502,Normal,False,2013,35.783341120897006,YELLOW ALERT,84.83000000000001,95.42094556493304
2013-05-31,28.14,20.95,79.92,32.43891801044918,Normal,False,2013,35.673013537789615,YELLOW ALERT,82.652,90.39005241880852
2013-06-01,26.58,20.34,83.38,29.07339295147595,Normal,False,2013,32.24872320303671,YELLOW ALERT,79.844,84.3321073126567
2013-06-02,27.93,20.73,80.34,31.975760795599633,Normal,False,2013,31.162690585841585,NO ALERT,82.274,89.55636943207934
2013-06-03,29.56,20.42,74.96,35.11099862812031,Normal,False,2013,32.05338412506529,YELLOW ALERT,85.208,95.19979753061656
2013-06-04,30.34,20.53,71.9,36.38607394301485,Normal,False,2013,34.490944455578266,YELLOW ALERT,86.612,97.49493309742672
2013-06-05,30.96,20.7,69.56,37.360373198631834,Normal,False,2013,36.285815256589,YELLOW ALERT,87.728,99.24867175753731
2013-06-06,27.3,20.52,82.38,30.687880304407454,Normal,False,2013,34.811442482018045,YELLOW ALERT,81.14,87.23818454793341
2013-06-07,27.68,20.74,83.9,31.851723117132995,Normal,False,2013,33.29999220672409,YELLOW ALERT,81.824,89.33310161083939
2013-06-08,26.94,19.75,78.04,29.432345483952922,Normal,False,2013,30.65731630183112,NO ALERT,80.492,84.97822187111527
2013-06-09,28.88,19.1,72.78,32.97591540895762,Normal,False,2013,31.419994670014507,NO ALERT,83.98400000000001,91.35664773612372
2013-06-10,28.6,18.47,73.48,32.45989978360737,Normal,False,2013,31.62272022550597,NO ALERT,83.48,90.42781961049327
2013-06-11,28.77,20.54,76.51,33.419659069154726,Normal,False,2013,32.95182475390657,YELLOW ALERT,83.786,92.1553863244785
2013-06-12,29.76,20.1,72.26,34.98590718056236,Normal,False,2013,33.62182201110815,YELLOW ALERT,85.56800000000001,94.97463292501224
2013-06-13,30.54,20.15,65.89,35.30559696183908,Normal,False,2013,34.57038773718539,YELLOW ALERT,86.97200000000001,95.55007453131034
2013-06-14,30.29,20.09,64.23,34.33733432494407,Normal,False,2013,34.87627948911517,YELLOW ALERT,86.522,93.80720178489932
2013-06-15,30.02,20.03,69.31,34.92018412125313,Normal,False,2013,34.85437180267876,YELLOW ALERT,86.036,94.85633141825564
2013-06-16,30.57,20.55,71.57,36.905278961653885,Normal,False,2013,35.38759913595036,YELLOW ALERT,87.026,98.429502130977
2013-06-17,30.52,20.46,71.2,36.66868748937008,Normal,False,2013,36.164716857425695,YELLOW ALERT,86.936,98.00363748086615
2013-06-18,30.29,20.01,71.79,36.22526316270333,Normal,False,2013,36.59974320457576,YELLOW ALERT,86.522,97.20547369286598
2013-06-19,32.1,20.46,70.66,40.95046887188959,Normal,False,2013,37.948139841320994,YELLOW ALERT,89.78,105.71084396940127
2013-06-20,30.78,19.52,68.93,36.70852342303244,Normal,False,2013,37.96141848587512,YELLOW ALERT,87.404,98.0753421614584
2013-06-21,29.97,20.47,73.09,35.72673900921347,Normal,False,2013,37.79524376804516,YELLOW ALERT,85.946,96.30813021658425
2013-06-22,27.77,20.53,71.77,30.4445881697097,Normal,False,2013,34.2932835339852,YELLOW ALERT,81.986,86.80025870547746
2013-06-23,28.25,20.09,67.29,30.77314800949671,Normal,False,2013,32.31482506280663,YELLOW ALERT,82.85,87.39166641709407
2013-06-24,29.02,20.93,69.46,32.67080414400349,Normal,False,2013,31.29618010773663,NO ALERT,84.236,90.80744745920629
2013-06-25,31.33,20.28,69.06,38.198333236515055,Normal,False,2013,33.88076179667175,YELLOW ALERT,88.39399999999999,100.75699982572709
2013-06-26,32.26,20.57,72.22,42.044378923860556,Normal,False,2013,37.637838768126365,YELLOW ALERT,90.068,107.679882062949
2013-06-27,28.29,21.04,76.74,32.28821122664254,Normal,False,2013,37.51030779567271,YELLOW ALERT,82.922,90.11878020795658
2013-06-28,29.34,20.15,74.93,34.53464120167459,Normal,False,2013,36.28907711739256,YELLOW ALERT,84.812,94.16235416301426
2013-06-29,31.13,19.57,70.32,38.04925762064139,Normal,False,2013,34.9573700163195,YELLOW ALERT,88.034,100.48866371715451
2013-06-30,27.9,19.62,74.22,31.029865059395068,Normal,False,2013,34.53792129390368,YELLOW ALERT,82.22,87.85375710691112
2013-07-01,28.99,18.74,72.04,33.0891651629196,Normal,False,2013,34.05609594765202,YELLOW ALERT,84.18199999999999,91.56049729325528
2013-07-02,30.14,18.85,70.37,35.47423257520613,Normal,False,2013,33.19775426584026,YELLOW ALERT,86.252,95.85361863537103
2013-07-03,27.8,19.24,73.87,30.772131324056918,Normal,False,2013,33.11184302072754,YELLOW ALERT,82.04,87.38983638330245
2013-07-04,30.88,20.83,71.72,37.79176010157156,Normal,False,2013,34.67937466694487,YELLOW ALERT,87.584,100.02516818282882
2013-07-05,29.83,20.78,73.77,35.53075862400462,Normal,False,2013,34.69821668321103,YELLOW ALERT,85.69399999999999,95.95536552320831
2013-07-06,30.16,20.63,74.11,36.49999344300019,Normal,False,2013,36.60750405619212,YELLOW ALERT,86.288,97.69998819740034
2013-07-07,26.49,20.15,79.33,28.603156088415833,Normal,False,2013,33.544636051806876,YELLOW ALERT,79.682,83.4856809591485
2013-07-08,28.77,19.68,73.12,32.785087516964644,Normal,False,2013,32.62941234946022,YELLOW ALERT,83.786,91.01315753053636
2013-07-09,28.56,20.22,73.78,32.420503631963015,Normal,False,2013,31.26958241244783,NO ALERT,83.40799999999999,90.35690653753343
2013-07-10,28.43,19.69,77.39,32.73725278430836,Normal,False,2013,32.64761464441201,YELLOW ALERT,83.174,90.92705501175504
2013-07-11,29.08,18.98,72.86,33.45913955681631,Normal,False,2013,32.87229865769589,YELLOW ALERT,84.344,92.22645120226936
2013-07-12,28.85,19.48,77.5,33.817197182446925,Normal,False,2013,33.33786317452386,YELLOW ALERT,83.93,92.87095492840447
2013-07-13,30.15,18.91,73.61,36.33904577490958,Normal,False,2013,34.5384608380576,YELLOW ALERT,86.27,97.41028239483724
2013-07-14,29.29,20.08,76.0,34.64301549627007,Normal,False,2013,34.93308615120885,YELLOW ALERT,84.72200000000001,94.35742789328611
2013-07-15,29.44,20.59,76.27,35.10034459953383,Normal,False,2013,35.36080195690449,YELLOW ALERT,84.992,95.18062027916089
2013-07-16,27.38,20.58,79.2,30.510532532112943,Normal,False,2013,33.41796420930561,YELLOW ALERT,81.28399999999999,86.9189585578033
2013-07-17,28.78,20.05,74.16,32.99976934639674,Normal,False,2013,32.87021549268116,YELLOW ALERT,83.804,91.39958482351413
2013-07-18,28.37,20.16,76.04,32.36225661356775,Normal,False,2013,31.95751949735914,NO ALERT,83.066,90.25206190442195
2013-07-19,27.95,20.15,81.17,32.152483566250964,Normal,False,2013,32.50483650873848,YELLOW ALERT,82.31,89.87447041925174
2013-07-20,28.41,19.57,79.29,33.021234758643395,Normal,False,2013,32.51199164615403,YELLOW ALERT,83.138,91.4382225655581
2013-07-21,28.38,19.16,78.17,32.7487514188232,Normal,False,2013,32.64082324790585,YELLOW ALERT,83.084,90.94775255388176
2013-07-22,27.52,19.79,79.0,30.807461890544417,Normal,False,2013,32.192482689337,YELLOW ALERT,81.536,87.45343140297994
2013-07-23,26.44,19.98,79.45,28.509141200265827,Normal,False,2013,30.68845150321114,NO ALERT,79.592,83.31645416047849
2013-07-24,29.47,19.41,74.64,34.803047464023024,Normal,False,2013,31.37321685161108,NO ALERT,85.046,94.64548543524144
2013-07-25,28.67,19.39,72.03,32.36559440697489,Normal,False,2013,31.892594357087905,NO ALERT,83.60600000000001,90.2580699325548
2013-07-26,28.09,20.03,74.12,31.42562483485665,Normal,False,2013,32.864755568618186,YELLOW ALERT,82.562,88.56612470274197
2013-07-27,30.53,19.2,73.7,37.4068062077721,Normal,False,2013,33.73267514986787,YELLOW ALERT,86.954,99.33225117398977
